Time,Seatpad-X,Seatpad-Y,Seatpad-Z,X_w,Y_w,Z_w,alX,alY,alZ
46.128,0.019825809,-0.029578129,1.767496943,0.00201519,-0.005542644,0.283393502,0.018524347,-0.043970574,-0.464229673
46.13,0.024998901,0.013700339,1.9206568,0.002186369,-0.006219237,0.382389635,0.018021975,-0.043165859,-0.491975844
46.132,0.01649134,0.013478399,1.795142412,0.002221131,-0.006377258,0.474433303,0.016501676,-0.038926426,-0.497149795
46.134,0.012502451,0.014017398,1.700475693,0.002169091,-0.00602365,0.553732932,0.014132697,-0.031953651,-0.479467332
46.136,0.009354967,0.034531076,1.674003243,0.002020665,-0.005420493,0.609683931,0.011015418,-0.023358865,-0.439715296
46.138,0.026120778,0.020897565,1.410483479,0.001821913,-0.004706615,0.638236523,0.007798812,-0.013853348,-0.379720896
46.14,0.023845866,0.019058624,1.337343454,0.001715069,-0.003961731,0.638036609,0.005341412,-0.004699994,-0.302209437
46.142,0.020293258,0.024765674,1.087614655,0.00174732,-0.00329072,0.608437419,0.003742294,0.003259043,-0.210581511
46.144,0.013188042,0.039445478,0.869684517,0.00179168,-0.002631227,0.550135911,0.002490984,0.010299762,-0.108659036
46.146,-0.006070832,0.057961684,0.799905002,0.00167514,-0.00177299,0.465347975,0.00081973,0.017261913,-0.000450639
46.148,-0.007722484,0.045184236,0.644494295,0.001282618,-0.000617202,0.362276465,-0.001936004,0.024396161,0.110025197
46.15,-0.001801471,0.046262234,0.492729455,0.000662566,0.000673416,0.249458417,-0.005500047,0.030947777,0.218843043
46.152,0.00458699,0.050954696,0.548020422,2.30E-05,0.001902413,0.131994262,-0.008963172,0.036480159,0.322207808
46.154,0.005085602,0.03129708,0.360589117,-0.000476828,0.003021534,0.01621143,-0.011697798,0.040729593,0.416456431
46.156,-0.001178206,0.027111908,0.206383109,-0.000860422,0.003967964,-0.096927874,-0.013722953,0.043035299,0.498066217
46.158,0.021477461,0.013034516,0.156830475,-0.001190936,0.004646267,-0.212513611,-0.014916956,0.043063439,0.563711941
46.16,0.020106275,0.017695274,0.200391129,-0.001393918,0.005066744,-0.327486545,-0.014725308,0.041072637,0.610398531
46.162,0.014559222,0.002666707,0.169892326,-0.001422668,0.005313246,-0.43078807,-0.013371861,0.037549507,0.635670662
46.164,0.016709486,-0.000218523,0.203910217,-0.001400705,0.005415965,-0.516122222,-0.0115892,0.032758627,0.637869358
46.166,0.008108433,-0.013534975,0.33709681,-0.001445239,0.005335636,-0.581961632,-0.009872253,0.026854379,0.616378784
46.168,0.007890292,-0.023078432,0.510737062,-0.001586995,0.005027749,-0.623423755,-0.008642054,0.019925917,0.57179594
46.17,0.019701157,-0.043338463,0.682348311,-0.001780573,0.004440106,-0.633900046,-0.007767148,0.011839571,0.505967677
46.172,0.021695601,-0.033541359,0.768898964,-0.001898078,0.003564253,-0.61300528,-0.006680325,0.002851643,0.421872616
46.174,0.029922694,-0.028944012,0.941207707,-0.001848196,0.002557854,-0.567156851,-0.005062385,-0.005913401,0.3233715
46.176,0.037931643,-0.04229217,1.166017413,-0.001622329,0.001600733,-0.50077337,-0.002702482,-0.013717908,0.214884058
46.178,0.041640066,-0.042323876,1.170170665,-0.001227964,0.000660954,-0.415239155,0.000505025,-0.020723742,0.101068109
46.18,0.052516032,-0.048633337,1.168046594,-0.00067303,-0.000372748,-0.319390327,0.004526601,-0.027050456,-0.013436757
46.182,0.044912208,-0.037472881,1.512949228,1.20E-05,-0.001479939,-0.222213894,0.009105714,-0.032463145,-0.124171473
46.184,0.041328434,-0.055323269,1.596424818,0.000727217,-0.002584253,-0.117975667,0.013515455,-0.036891572,-0.226937115
46.186,0.041671228,-0.041562933,1.632376432,0.001358108,-0.003685242,-0.001445132,0.017172432,-0.040549327,-0.317835271
46.188,0.038648397,-0.037821647,1.712427974,0.001888462,-0.004757932,0.118022755,0.019933823,-0.043149456,-0.393323481
46.19,0.024811924,-0.032399949,1.76679945,0.002322764,-0.005697311,0.230598167,0.02150649,-0.044326741,-0.450326234
46.192,0.032166444,3.51E-05,1.9053123,0.002622623,-0.006385566,0.335800409,0.021721583,-0.043552481,-0.486408651
46.194,0.012564777,0.017346511,1.890411615,0.002777533,-0.006647551,0.436255723,0.020672513,-0.039829373,-0.499982923
46.196,0.012471288,0.01011758,1.704628825,0.002771473,-0.006416448,0.526669323,0.018255407,-0.033312555,-0.490489036
46.198,0.008825191,0.035704192,1.741214752,0.0025914,-0.005862196,0.595004499,0.014684425,-0.024956385,-0.458489358
46.2,0.023503069,0.025621735,1.458355784,0.00233953,-0.005132382,0.634872496,0.010806723,-0.015411846,-0.405637473
46.202,0.020075113,0.022926738,1.386039972,0.002174495,-0.004317834,0.64487642,0.007491291,-0.005817228,-0.334519655
46.204,0.016927628,0.028665496,1.253931403,0.002126513,-0.003537219,0.626082361,0.004896666,0.002843162,-0.248403981
46.206,0.019763483,0.025494909,0.938925087,0.002099274,-0.002808779,0.581413805,0.002834425,0.010321276,-0.150956526
46.208,6.83E-05,0.052952167,0.775556743,0.001995325,-0.002021809,0.509079456,0.000934432,0.016979622,-0.045987971
46.21,-0.010309031,0.048386525,0.675373554,0.001696064,-0.001026908,0.40987739,-0.001651406,0.023524679,0.062720299
46.212,-0.008719707,0.042996529,0.56152612,0.001124685,0.000169581,0.294677436,-0.00524978,0.029730922,0.171490744
46.214,-0.002611715,0.052032698,0.561906576,0.000398577,0.001395392,0.175985053,-0.009230312,0.03509441,0.276739657
46.216,0.007267028,0.042077061,0.42187205,-0.00026103,0.002561624,0.061030615,-0.012660455,0.039541125,0.374925405
46.218,0.009136821,0.033072606,0.269536555,-0.000722685,0.003634624,-0.050890759,-0.014904996,0.042643234,0.462511659
46.22,0.022287702,0.025114438,0.163171172,-0.000976171,0.004521216,-0.165339351,-0.01567121,0.043912191,0.535996854
46.222,0.031075735,0.020358566,0.168972909,-0.001022894,0.005171681,-0.282044053,-0.014685486,0.043307401,0.592041612
46.224,0.023596557,0.026541203,0.217891484,-0.000878051,0.005652972,-0.391273409,-0.01218849,0.041322686,0.627695799
46.226,0.019420685,0.017283097,0.211170331,-0.000671868,0.006073953,-0.482741147,-0.009130664,0.038579203,0.640695453
46.228,0.01421643,0.00615435,0.296135813,-0.000563928,0.006431313,-0.553172767,-0.006381287,0.035098203,0.629770458
46.23,0.006332131,-0.011759448,0.391278148,-0.000617051,0.006581343,-0.602407396,-0.004501863,0.030431088,0.594889224
46.232,0.021352803,-0.032590181,0.578772843,-0.000782016,0.006361991,-0.627573669,-0.003450907,0.024016801,0.53737092
46.234,0.018423464,-0.04115076,0.720424294,-0.000919682,0.005700185,-0.624591887,-0.002629569,0.015628925,0.45982632
46.236,0.023316091,-0.034873001,0.87932241,-0.000937669,0.004701111,-0.592874408,-0.001739236,0.006013103,0.365935206
46.238,0.033194833,-0.05196245,1.091767788,-0.000837392,0.003564921,-0.535161018,-0.000540126,-0.003880631,0.260112226
46.24,0.036124177,-0.043750636,1.215443373,-0.000604487,0.002378256,-0.454394728,0.001314522,-0.013553084,0.147140041
46.242,0.04852714,-0.055259854,1.143983483,-0.00020659,0.001138105,-0.358419448,0.004005682,-0.022550942,0.031845938
46.244,0.038897704,-0.047713868,1.368381262,0.000337979,-0.000139966,-0.259466499,0.007380675,-0.030538963,-0.081129462
46.246,0.03578138,-0.066008136,1.604223728,0.000915665,-0.001455114,-0.158141583,0.010722738,-0.037532888,-0.187461451
46.248,0.034098566,-0.053674564,1.656185865,0.001396139,-0.002833199,-0.045232613,0.013422747,-0.043662772,-0.28319481
46.25,0.036030687,-0.045526166,1.684053302,0.001769003,-0.004207221,0.076924212,0.015402614,-0.048454233,-0.364769399
46.252,0.023503069,-0.041753169,1.721051335,0.002075714,-0.005421273,0.194950908,0.016553704,-0.051351428,-0.429067671
46.254,0.025061231,-0.021968728,1.79200387,0.002290826,-0.006379849,0.301190048,0.016647626,-0.052088313,-0.473515153
46.256,0.021695601,0.009166405,1.925792813,0.002392424,-0.006974143,0.39831537,0.015799334,-0.049884625,-0.496234417
46.258,0.013904795,0.005773881,1.748348117,0.002401453,-0.00707812,0.488733441,0.014154506,-0.044392198,-0.496218354
46.26,0.005615378,0.013890574,1.688111424,0.002294305,-0.006783159,0.563891888,0.011583929,-0.036579732,-0.473469436
46.262,0.009354967,0.033960368,1.636244416,0.002040761,-0.006271536,0.613646507,0.008211808,-0.027245998,-0.429053992
46.264,0.026681717,0.020643918,1.409373879,0.001749341,-0.005590113,0.63649869,0.004928223,-0.016984776,-0.365043968
46.266,0.025497515,0.026889967,1.325454593,0.001614806,-0.00480969,0.632603645,0.002712462,-0.006959485,-0.284352571
46.268,0.018548116,0.034055486,1.044053912,0.001662985,-0.004022649,0.600674868,0.001520359,0.002236381,-0.190499306
46.27,0.019264869,0.052888751,0.847587109,0.00173031,-0.003147584,0.539432526,0.000791989,0.010952936,-0.087354474
46.272,-0.005977343,0.059832335,0.775398195,0.001652114,-0.002022228,0.450971901,-0.000198196,0.019701524,0.021086711
46.274,-0.007286198,0.041855119,0.581753016,0.001307884,-0.00067101,0.344360083,-0.002302519,0.028063763,0.1308662
46.276,0.000411118,0.056630045,0.493490338,0.000717168,0.000692084,0.228090242,-0.005357229,0.035220355,0.238149613
46.278,3.72E-05,0.044613533,0.522055209,8.11E-05,0.001953844,0.108387545,-0.008500642,0.0410197,0.339250505
46.28,0.000753913,0.030948315,0.329044104,-0.000457883,0.003092971,-0.007818876,-0.011294414,0.045022141,0.430624634
46.282,0.004181869,0.025272971,0.183588251,-0.00091168,0.004010742,-0.121124581,-0.013549347,0.046646267,0.508875787
46.284,0.023721211,0.010276108,0.139330104,-0.001263254,0.004634931,-0.237108007,-0.014733022,0.045810897,0.570811927
46.286,0.022910967,0.021499977,0.212945729,-0.001410322,0.005015936,-0.351391464,-0.014297155,0.042974219,0.61357522
46.288,0.018298808,0.006566525,0.180830047,-0.001357792,0.005273792,-0.451769322,-0.012590392,0.038931545,0.634846389
46.29,0.012128491,-0.005037811,0.236406356,-0.001279319,0.00542998,-0.532023907,-0.010531126,0.033832658,0.63309443
46.292,0.004680479,-0.020700494,0.363854557,-0.001334779,0.005352202,-0.591527104,-0.008901268,0.027385389,0.60781759
46.294,0.011287086,-0.034936413,0.552617431,-0.001542486,0.004923072,-0.626221001,-0.007968138,0.019443238,0.55971092
46.296,0.017457403,-0.047555339,0.708091617,-0.00178243,0.004123864,-0.630142927,-0.007317102,0.010040658,0.490704894
46.298,0.019888135,-0.032273125,0.793215573,-0.001914548,0.003061771,-0.603691995,-0.006469951,-2.89E-05,0.403853744
46.3,0.030639447,-0.036426589,0.977476537,-0.001887221,0.001965762,-0.553631902,-0.005127625,-0.009440288,0.303093404
46.302,0.037152562,-0.03290724,1.177050233,-0.001687982,0.00098906,-0.484025568,-0.002964131,-0.017462514,0.192926645
46.304,0.046501532,-0.03855088,1.151592374,-0.00129618,9.95E-05,-0.39693439,0.000217434,-0.024004651,0.07810621
46.306,0.045068018,-0.043053109,1.217091918,-0.000727343,-0.00080369,-0.301558107,0.004273784,-0.029318273,-0.036624782
46.308,0.038773049,-0.041626345,1.53476131,-7.90E-05,-0.001777625,-0.204443336,0.00856896,-0.03368251,-0.146707833
46.31,0.041608904,-0.053325802,1.606506467,0.000524639,-0.002825029,-0.098681711,0.01244747,-0.037355188,-0.247870713
46.312,0.043821488,-0.043053109,1.638939142,0.001061183,-0.003930431,0.018764563,0.01577899,-0.040524092,-0.336195022
46.314,0.036435805,-0.034492534,1.72051239,0.001575588,-0.005007303,0.137340844,0.018489458,-0.042765588,-0.408196718
46.316,0.026837535,-0.031512186,1.791306376,0.002027878,-0.005919117,0.248436868,0.020138787,-0.043622065,-0.460951835
46.318,0.032509241,0.001049709,1.917486429,0.002342413,-0.006558998,0.352883607,0.020555029,-0.042575758,-0.492267638
46.32,0.014496896,0.013795456,1.852684379,0.002516682,-0.006789091,0.452364206,0.019820232,-0.038769368,-0.500865936
46.322,0.011723367,0.013256458,1.71173048,0.002535349,-0.006559941,0.539687335,0.017740915,-0.032343503,-0.486524045
46.324,0.01075731,0.036972422,1.708084583,0.002374862,-0.006004916,0.603422046,0.014473761,-0.024043277,-0.450120956
46.326,0.023503069,0.024099855,1.429156899,0.00213851,-0.005248603,0.638443887,0.010868716,-0.014524551,-0.393562078
46.328,0.018329971,0.02061221,1.382045388,0.001982675,-0.00441989,0.643650591,0.007725216,-0.005099907,-0.319591194
46.33,0.017176932,0.018900096,1.188114882,0.001925933,-0.003686322,0.62039417,0.005155265,0.003074202,-0.231531337
46.332,0.014933183,0.036401719,0.912959814,0.001868712,-0.003041668,0.570858479,0.002964324,0.01000222,-0.133014321
46.334,-0.008283422,0.052286342,0.770198822,0.001693778,-0.00226855,0.493717253,0.000612915,0.016562013,-0.02775717
46.336,-0.009654604,0.049908407,0.661836088,0.001275953,-0.001198002,0.392101258,-0.002657618,0.02330029,0.080574811
46.338,-0.00971693,0.05190587,0.567327857,0.000603681,9.19E-05,0.277178794,-0.006777429,0.02987517,0.188408971
46.34,-0.005572222,0.051461991,0.548242331,-0.000163218,0.001418518,0.159946397,-0.011057694,0.035840448,0.292233467
46.342,0.004337684,0.032089725,0.404720426,-0.000848762,0.002648342,0.046208132,-0.0147327,0.040568601,0.388540119
46.344,-0.000149821,0.028031377,0.262910515,-0.001377247,0.003654835,-0.065389149,-0.017333081,0.043254796,0.473798841
46.346,0.017519729,0.014080808,0.147351116,-0.001756143,0.004361471,-0.179833114,-0.018661682,0.04358324,0.544510305
46.348,0.019794645,0.009198111,0.192084789,-0.001970198,0.0047861,-0.295797706,-0.018402589,0.041633155,0.597361863
46.35,0.015026672,0.01049805,0.20524177,-0.002018247,0.005003677,-0.40298444,-0.016795576,0.037928153,0.629479468
46.352,0.019638831,0.003459354,0.195064947,-0.001997607,0.005112506,-0.492261261,-0.014506381,0.033208024,0.638738036
46.354,0.019669993,-0.013788622,0.305520058,-0.001978615,0.005116564,-0.561658978,-0.011873467,0.027612999,0.624064922
46.356,0.00938613,-0.018956672,0.417179912,-0.001975937,0.004904381,-0.609642208,-0.009344293,0.020968392,0.585662067
46.358,0.022443518,-0.040738583,0.624647856,-0.002011905,0.004388717,-0.631193221,-0.007235052,0.013193048,0.525082469
46.36,0.015026672,-0.037536293,0.739795089,-0.002055173,0.00356764,-0.622485936,-0.005395609,0.004402834,0.445131987
46.362,0.019825809,-0.034968119,0.902656198,-0.002062899,0.002556756,-0.585280418,-0.003816284,-0.004589241,0.34961465
46.364,0.03039014,-0.038170408,1.120871663,-0.002014937,0.001532527,-0.523768127,-0.002274705,-0.012885128,0.242983058
46.366,0.04079866,-0.03148048,1.197150469,-0.001827609,0.000578125,-0.440905392,-0.000151469,-0.020010641,0.129975691
46.368,0.046750836,-0.047143161,1.143539667,-0.001413594,-0.000338052,-0.345038533,0.002923948,-0.025923146,0.015315155
46.37,0.045566633,-0.030053716,1.434736729,-0.000800227,-0.001270591,-0.247028381,0.006787216,-0.030734129,-0.096490085
46.372,0.038087457,-0.048728455,1.61272037,-0.000123856,-0.002219133,-0.144292712,0.010767076,-0.03445521,-0.201240733
46.374,0.035158113,-0.042070229,1.662082791,0.000466329,-0.003188059,-0.028593341,0.014118863,-0.037451383,-0.29507488
46.376,0.042917758,-0.040294699,1.675937295,0.000938924,-0.004187168,0.094080113,0.016686451,-0.039813738,-0.374485344
46.378,0.025217047,-0.039153289,1.707831025,0.001348826,-0.005154288,0.209693223,0.018442098,-0.041351713,-0.436377555
46.38,0.025154721,-0.013186211,1.822312474,0.001666309,-0.005978792,0.312766194,0.018979501,-0.041634277,-0.478194565
46.382,0.020854196,0.016141688,1.949728847,0.00182785,-0.006451998,0.40865621,0.018247996,-0.03943396,-0.498097718
46.384,0.01558761,0.009229816,1.729135752,0.001854022,-0.006402488,0.499683082,0.01648164,-0.0342573,-0.495157748
46.386,0.010632658,0.027587494,1.69854176,0.001772937,-0.005941572,0.574501574,0.013796037,-0.026907595,-0.469496131
46.388,0.021134663,0.032026313,1.578924298,0.001616644,-0.005261921,0.621493816,0.010642727,-0.018067004,-0.422325313
46.39,0.027429637,0.015349044,1.383820772,0.001501063,-0.004476649,0.639204979,0.007891493,-0.008768476,-0.355867743
46.392,0.023035619,0.019153744,1.292990088,0.001521769,-0.003744761,0.628938854,0.005994628,-0.000427631,-0.273167342
46.394,0.009791248,0.021151209,0.991901636,0.001591291,-0.003147287,0.591073215,0.004481998,0.006486884,-0.177835837
46.396,0.001875789,0.047847528,0.854118109,0.001510808,-0.002528147,0.525075138,0.002558099,0.012623866,-0.073787853
46.398,-0.016946798,0.050225463,0.75399828,0.001144504,-0.001648843,0.434032887,-0.000436939,0.018929224,0.034983672
46.4,-0.007442015,0.039699126,0.538319111,0.000493069,-0.000491838,0.326560974,-0.004602413,0.02525614,0.144557446
46.402,-0.000212147,0.060085978,0.502430737,-0.000269891,0.000754328,0.209290534,-0.00903489,0.031122835,0.25115037
46.404,0.002530217,0.039445478,0.521009028,-0.000917632,0.001986298,0.089293949,-0.012746109,0.036415838,0.351119876
46.406,0.005147928,0.032882374,0.311512023,-0.001382026,0.003127367,-0.025406066,-0.015388647,0.040364102,0.440942526
46.408,0.008139596,0.021626798,0.149760589,-0.001725139,0.004030287,-0.137380928,-0.01691317,0.042228397,0.517218173
46.41,0.021415135,0.015761217,0.143958837,-0.001967977,0.004640675,-0.253502429,-0.017158808,0.041904565,0.576740324
46.412,0.015774587,0.018075747,0.206002668,-0.00207485,0.005034424,-0.367712736,-0.01608447,0.039788153,0.616653323
46.414,0.015712261,0.003554471,0.154896557,-0.00208229,0.005302725,-0.466912359,-0.01421108,0.036375552,0.634685695
46.416,0.015805751,-0.001676992,0.239671811,-0.002088215,0.005437578,-0.546042919,-0.012089637,0.031763896,0.629419625
46.418,0.006861905,-0.023427196,0.389090598,-0.002149071,0.00534141,-0.604047298,-0.010156655,0.025815111,0.600533307
46.42,0.018672768,-0.02872207,0.605023324,-0.002266548,0.00492759,-0.634711742,-0.008619993,0.018401647,0.54894793
46.422,0.029673386,-0.039280117,0.726860106,-0.00234083,0.004198804,-0.631943285,-0.006945258,0.009782909,0.476830006
46.424,0.022505844,-0.032304831,0.820290387,-0.002252069,0.003267325,-0.598791778,-0.004781428,0.000693322,0.387437046
46.426,0.031075735,-0.031575598,1.024936676,-0.002030998,0.002298358,-0.543625593,-0.002372649,-0.007885148,0.284841061
46.428,0.037806991,-0.034238886,1.21354115,-0.001739785,0.001396519,-0.469425559,0.000335128,-0.015330665,0.173596695
46.43,0.043883815,-0.038645998,1.131365538,-0.001337893,0.000533804,-0.378522396,0.003581591,-0.021632157,0.058430806
46.432,0.050147627,-0.040136173,1.281355023,-0.000779015,-0.000368604,-0.281545579,0.007417712,-0.026954014,-0.055990424
46.434,0.037183724,-0.045970045,1.570554614,-0.000114659,-0.001343994,-0.183115751,0.011437005,-0.031485446,-0.165198997
46.436,0.03144969,-0.052311212,1.613069177,0.000495582,-0.002404599,-0.074786007,0.014740709,-0.035537362,-0.264992207
46.438,0.038835373,-0.03969229,1.64581883,0.000945737,-0.003527856,0.043948598,0.016977636,-0.039074507,-0.35148114
46.44,0.029455245,-0.039026465,1.704533815,0.00129468,-0.004601406,0.160733476,0.018343717,-0.04160431,-0.421174258
46.442,0.021010011,-0.028373307,1.804558396,0.001578823,-0.005510726,0.268156081,0.01864342,-0.042790562,-0.471126527
